nsites,Chemsys,material_id,ordering,total_magnetization,total_magnetization_normalized_vol,total_magnetization_normalized_atoms,formation_energy_per_atom,energy_above_hull
10,Cs-Mn-Te,mp-610744,FM,9.9999997,0.022327776,0.99999997,-1.130425236,0
9,Br-Cs-Mo,mp-1207229,FM,1.9999995,0.006323647,0.222222167,-1.380104788,0
9,Cl-Cs-Mo,mp-570990,FM,1.9999993,0.007216265,0.222222144,-1.664493803,0
9,Cs-F-Nb,mp-8995,FM,1,0.005773907,0.111111111,-3.191472777,0
5,Cs-Ni-O,mp-755100,FM,2,0.015181564,0.4,-1.245445637,0
9,Br-Cs-Np,mp-647426,FM,3,0.008598098,0.333333333,-1.893881476,0
7,Cs-Np-O,mp-1025274,FM,1,0.007035888,0.142857143,-2.843703247,0
9,Cl-Cs-Pu,mp-571448,FM,4,0.013512735,0.444444444,-2.205074283,0
7,Cs-O-Pu,mp-1025208,FM,2,0.014083983,0.285714286,-2.514487113,0
9,Cl-Cs-Re,mp-567942,FM,3,0.01083825,0.333333333,-1.558619942,0
9,Cs-F-Re,mp-1205774,FM,3,0.017742232,0.333333333,-2.739566618,0
9,Cs-F-Rh,mp-1206623,FM,1.0000001,0.006040825,0.111111122,-2.442304977,0
28,Cs-O-Ru,mp-17546,FM,8.0000003,0.012640198,0.285714296,-1.50720001,0
36,Cl-Cs-Sb,mp-1184201,FM,1.9285021,0.001655601,0.053569503,-1.779878728,0
9,Cl-Cs-Ta,mp-569885,FM,0.9999999,0.003567118,0.1111111,-2.064865633,0
9,Cl-Cs-Tc,mp-1205840,FM,3.0000001,0.010776685,0.333333344,-1.636041285,0
9,Cs-F-Tc,mp-1079364,FM,3,0.017871146,0.333333333,-2.857333919,0
9,Cs-I-Tc,mp-1206848,FM,2.9999998,0.007584374,0.333333311,-1.040805985,0
9,Br-Cs-U,mp-540735,FM,2.0000001,0.005685798,0.222222233,-1.905243748,0
9,Cl-Cs-U,mp-23077,FM,2.0000002,0.006684346,0.222222244,-2.243108233,0
26,Cs-O-V,mp-1192739,FM,1.9999996,0.004134726,0.076923062,-2.452522794,0
30,Cs-O-V,mp-560444,FM,7.9999998,0.01594572,0.26666666,-2.471568888,0
9,Cl-Cs-V,mp-1206014,FM,0.9999999,0.003661592,0.1111111,-1.810474014,0
18,Cs-F-V,mp-27239,FM,2.0000002,0.006123688,0.111111122,-3.19648337,0
9,Br-Cs-W,mp-541753,FM,1.9999998,0.006262702,0.2222222,-1.305769975,0
9,Cl-Cs-W,mp-30234,FM,2.0000001,0.007156106,0.222222233,-1.812492922,0
55,Cr-Cs-Se,mp-1228215,FM,59.0003825,0.047409573,1.072734227,-0.903971329,0
40,Ce-Cl-Cs,mp-1214351,FM,3.9999999,0.002671245,0.099999997,-2.404323929,0
10,Ce-Cs-F,mp-632715,FM,1.0000002,0.003832842,0.10000002,-3.461380039,0
18,Br-Co-Cs,mp-29287,FM,6,0.008421426,0.333333333,-1.626250605,0
18,Cl-Co-Cs,mp-1105622,FM,6,0.009606829,0.333333333,-1.83620322,0
36,Co-Cs-I,mp-569323,FM,11.9999998,0.006869652,0.333333328,-1.325199997,0
28,Br-Cr-Cs,mp-23451,FM,11.9999994,0.012484482,0.428571407,-1.625175163,0
28,Cl-Cr-Cs,mp-1193179,FM,11.9999992,0.014360271,0.4285714,-1.843279266,0
28,Cr-Cs-I,mp-621938,FM,12.0000005,0.01003377,0.428571446,-1.159990293,0
22,Cr-Cs-F,mp-614724,FM,4.0022062,0.008651419,0.181918464,-2.946309109,0
28,Cs-F-Fe,mp-541662,FM,19.9999991,0.039541937,0.714285682,-2.869696276,0
10,Cs-F-Fe,mp-1205629,FM,4.9999999,0.023632647,0.49999999,-2.896500302,0
28,Cs-Fe-O,mp-1193066,FM,20.0000002,0.030120127,0.714285721,-1.547254847,0
28,Cs-Fe-S,mp-1193282,FM,20.000278,0.020513011,0.714295643,-1.108421165,0
28,Cs-Fe-Se,mp-1194302,FM,20.0070106,0.01836206,0.714536093,-1.066748727,0
18,Br-Cs-Mn,mp-27332,FM,10.0000002,0.01373249,0.555555567,-1.820407965,0
18,Cl-Cs-Mn,mp-504451,FM,10.0000002,0.015750226,0.555555567,-2.031326018,0
18,Cs-H-Mn,mp-643706,FM,9.9999996,0.022887074,0.555555533,-0.165584868,0
18,Cs-I-Mn,mp-569118,FM,9.9999998,0.011342049,0.555555544,-1.509198635,0
28,Br-Cs-Mo,mp-23015,FM,8.0000001,0.008223112,0.285714289,-1.373605428,0
28,Cl-Cs-Mo,mp-541742,FM,7.9999999,0.009433995,0.285714282,-1.656949164,0
28,Cs-I-Nb,mp-1192748,FM,4,0.003289226,0.142857143,-1.140164558,0
28,Cl-Cs-Ti,mp-569484,AFM,0.0016475,1.95E-06,0.0000588,-2.075082679,0
68,Cs-Te-Ti,mp-1203892,FM,4.3113609,0.001586757,0.063402366,-1.014469894,0
10,Cs-F-Ti,mp-1112963,FM,0.9999999,0.004625077,0.09999999,-3.258918559,0
10,Cs-F-U,mp-1205746,FM,2.7785556,0.010168547,0.27785556,-3.203069022,0
28,Cl-Cs-V,mp-541084,FM,7.9999999,0.009569842,0.285714282,-1.908414736,0
10,Cs-F-V,mp-1206041,FM,1.9999993,0.009440446,0.19999993,-3.104529692,0
34,Co-Cs-F,mp-1196471,FM,18.0000001,0.029192813,0.529411768,-2.64241602,0
17,Cs-Cu-F,mp-505031,FM,3.0000002,0.009727557,0.1764706,-2.408485025,0
22,Cs-Fe-O,mp-1191216,FM,19.9999999,0.040024697,0.909090905,-1.61786895,0
34,Cs-F-Fe,mp-616023,FM,15.9999997,0.02550539,0.470588226,-2.776807024,0
32,Cs-Fe-O,mp-1205381,FM,16,0.018649388,0.5,-1.370976541,0
36,Cs-Fe-O,mp-1201003,FM,15.9999996,0.018601,0.444444433,-1.498143179,0
9,Cs-Ir-O,mp-561672,FM,3.0000001,0.013391574,0.333333344,-1.445429878,0
52,Cs-Mn-O,mp-1226457,FM,51.9999964,0.046157428,0.999999931,-1.774735458,0
34,Cs-F-Ni,mp-17733,FM,12.0000014,0.019837494,0.352941218,-2.616040626,0
40,Cs-Fe-O,mp-1201412,FM,20,0.018785783,0.5,-1.449985525,0
30,Co-Cs-O,mp-773199,FM,20.0000005,0.028458254,0.666666683,-1.468270289,0
30,Cr-Cs-O,mp-1193081,FM,7.9999998,0.011368705,0.26666666,-1.857782984,0
26,Cs-Fe-O,mp-505147,AFM,0,0,0,-1.402424795,0
38,Cs-Fe-S,mp-1195066,FM,34.0000002,0.027361578,0.894736847,-1.046878242,0
52,Co-Cs-F,mp-573016,FM,24,0.024177888,0.461538462,-2.681906308,0
64,Cs-Cu-F,mp-573073,FM,11.9999987,0.010668713,0.18749998,-2.37571137,0
52,Cs-F-Fe,mp-562028,FM,32.0000016,0.031719713,0.615384646,-2.795340392,0
52,Cs-F-Ni,mp-563023,FM,15.9999997,0.016440763,0.307692302,-2.653855162,0
136,As-Cs-Nb,mp-1198953,FM,7.9983455,0.001394784,0.058811364,-0.426297408,0
72,Cs-Fe-Se,mp-1201016,FM,36.0000002,0.012186872,0.500000003,-1.103992414,0
4,Ce-Cs-S,mp-7015,FM,0.9999999,0.007782624,0.249999975,-2.109461716,0
10,Cl-Co-Cs,mp-504708,FM,6.0000001,0.02197535,0.60000001,-1.514919729,0
60,Co-Cs-F,mp-1202342,FM,16.0001001,0.015301984,0.266668335,-2.44288796,0
12,Co-Cs-N,mp-1029491,FM,1.5140584,0.005614195,0.126171533,-0.074028717,0
16,Co-Cs-O,mp-1189724,FM,15.9983821,0.052300779,0.999898881,-1.433014545,0
48,Cr-Cs-O,mp-573422,FM,11.9999996,0.016325831,0.249999992,-1.94245459,0
14,Cr-Cs-S,mp-540569,FM,15.0000005,0.055250586,1.071428607,-1.085938368,0
14,Cr-Cs-Se,mp-505149,FM,14.9999998,0.047767635,1.071428557,-0.917745701,0
14,Cr-Cs-Te,mp-866025,FiM,15.0002765,0.037938369,1.071448321,-0.568581783,0
10,Cl-Cr-Cs,mp-29616,FM,8.0000005,0.027865866,0.80000005,-1.721930033,0
18,Cr-Cs-F,mp-27149,FM,9.0034229,0.027083537,0.500190161,-3.094748533,0
32,Cs-Cu-F,mp-572903,FM,8.0000005,0.016335126,0.250000016,-2.143373807,0
18,Cs-Cu-F,mp-14581,AFM,0.0023072,8.71E-06,0.000128178,-2.124188423,0
30,Cl-Cs-Cu,mp-23032,FM,6.0000003,0.007182406,0.20000001,-1.332224125,0
32,Cs-Eu-I,mp-29613,FM,56.0000015,0.041578491,1.750000047,-1.864887402,0
20,Br-Cs-Eu,mp-638685,FM,28.0000006,0.034623471,1.40000003,-2.240303801,0
20,Cl-Cs-Eu,mp-1213256,FM,28.0000005,0.039958359,1.400000025,-2.500058155,0
36,Cs-F-Fe,mp-1197505,FM,36.0000006,0.064857668,1.000000017,-2.771279931,0
12,Cs-Fe-S,mp-542475,AFM,0,0,0,-0.949808405,0
12,Cs-Fe-Se,mp-662563,FM,17.2574546,0.0479716,1.438121217,-0.757546243,0
24,Br-Cs-Fe,mp-1213351,FM,20.0000006,0.021397885,0.833333358,-1.366222625,0
10,Cl-Cs-Fe,mp-29400,FM,8.0000004,0.028078628,0.80000004,-1.645270761,0
24,Cl-Cs-Fe,mp-27570,FM,20.0000005,0.025116221,0.833333354,-1.680099357,0
24,Cs-F-Fe,mp-554225,FM,20.0000003,0.050474781,0.833333346,-2.821379682,0
24,Cs-Fe-I,mp-568620,FM,20.0000003,0.018069672,0.833333346,-0.939367574,0
8,Cs-Fe-O,mp-1080749,FM,9.9999997,0.062860121,1.249999963,-1.731291165,0
8,Cs-Fe-S,mp-505632,FM,6.0011049,0.026056166,0.750138113,-1.023771527,0
40,Cl-Cs-Gd,mp-1213349,FM,56.0000017,0.045646719,1.400000043,-2.508595773,0
8,Cs-Gd-O,mp-755651,FM,13.9999999,0.091512151,1.749999988,-2.825265051,0
4,Cs-Gd-S,mp-9084,FM,7.0000001,0.058576211,1.750000025,-2.081693029,0
12,Cs-Gd-Te,mp-1104966,FM,13.9993004,0.030514766,1.166608367,-1.116812281,0
24,Cs-Mn-N,mp-1029801,FM,2.0036567,0.003854706,0.083485696,-0.36454446,0
28,Cl-Cs-Mn,mp-567499,FM,40.0000018,0.056458086,1.428571493,-1.698181232,0
10,Br-Cs-Mn,mp-23048,FM,9.9999999,0.030166682,0.99999999,-1.645198726,0
15,Cl-Cs-Mn,mp-23336,FM,15,0.035518465,1,-1.901258556,0
30,Cs-F-Mn,mp-558702,FM,30.0000033,0.059404417,1.00000011,-2.987847403,0
24,Cs-F-Mn,mp-554411,FM,15.9999995,0.040218211,0.666666646,-2.943881082,0
10,Cs-I-Mn,mp-540609,FM,9.9999994,0.02409275,0.99999994,-1.263691736,0
20,Cs-F-Na,mp-2741979,FM,4.0706132,0.011302136,0.20353066,-2.340271042,0
20,Cs-F-Na,mp-998609,FM,4.0011304,0.01012305,0.20005652,-2.40322727,0
18,Cs-F-Ni,mp-647818,FM,6.0160582,0.023317245,0.334225456,-2.380659328,0
10,Br-Cs-Ni,mp-1080570,FM,4.0000001,0.012889716,0.40000001,-1.273936549,0
10,Cl-Cs-Ni,mp-22950,FM,3.9999997,0.014962653,0.39999997,-1.531784237,0
10,Cs-F-Ni,mp-557772,FM,4.0000002,0.023144612,0.40000002,-2.565249565,0
6,Cs-O,mp-2037681,FM,1.9999999,0.014215196,0.333333317,-0.959838572,0
16,Cs-F-Pd,mp-5972,FM,4,0.014583069,0.25,-1.851582921,0
8,Cs-F-Re,mp-9632,FM,2,0.014312201,0.25,-2.553929714,0
8,Cs-F-Ru,mp-8015,FM,3.0000002,0.020684422,0.375000025,-2.359593357,0
10,Cs-I-Sc,mp-1206489,AFM,5.75E-05,1.37E-07,0.00000575,-1.544555489,0
20,Cl-Cs-Ti,mp-505663,FM,3.9999998,0.007354572,0.19999999,-1.936135251,0
14,Cs-Se-Ti,mp-1105859,FiM,1.4651703,0.004654159,0.104655021,-1.471291202,0
10,Br-Cs-Ti,mp-22962,FM,4.0000001,0.012145133,0.40000001,-1.665671807,0
10,Cl-Cs-Ti,mp-28283,FM,3.9999268,0.01423377,0.39999268,-1.946154179,0
24,Cs-F-Ti,mp-504701,FM,3.9999994,0.009745668,0.166666642,-3.481922289,0
10,Cs-I-Ti,mp-567698,FM,4,0.009658584,0.4,-1.289767539,0
24,Cs-F-U,mp-1225971,FM,7.9999999,0.019432384,0.333333329,-3.798331495,0
18,Cs-O-U,mp-2747986,FM,1.9999998,0.005713413,0.1111111,-3.311726471,0
18,Cs-O-U,mp-7322,FM,1.9987691,0.005819555,0.111042728,-3.507236939,0
64,Cs-F-U,mp-556690,FM,23.9990496,0.02459112,0.37498515,-3.915473934,0
8,Cs-F-U,mp-7489,FM,1,0.006603677,0.125,-3.797543694,0
64,Cs-Te-U,mp-1197456,FM,16.9643506,0.006817579,0.265067978,-0.860844208,0
14,Cs-Se-V,mp-1104613,FM,10.0000001,0.03212205,0.714285721,-1.068442948,0
10,Br-Cs-V,mp-23038,FM,6.0000001,0.018393694,0.60000001,-1.582757884,0
10,Cl-Cs-V,mp-22977,FM,6.0000008,0.021350446,0.60000008,-1.913989785,0
24,Cs-F-V,mp-1192215,FM,8.0000004,0.020348829,0.33333335,-3.239912102,0
10,Cs-I-V,mp-22991,FM,6.000001,0.014709292,0.6000001,-1.140282602,0
16,Cl-Cs-W,mp-30974,FM,1.9996106,0.004206913,0.124975663,-1.636958257,0
42,B-Cu-O,mp-4870,FM,6.0000005,0.016152947,0.142857155,-2.110457502,0
28,Bi-Cu-O,mp-505042,FM,4.0000016,0.009576906,0.1428572,-1.194004624,0
18,Cu-I-O,mp-556582,FM,2.0000004,0.007789351,0.111111133,-0.829651573,0
36,Cu-N-O,mp-640926,FM,3.9999999,0.008609161,0.111111108,-0.800240489,0
36,Cu-O-P,mp-17224,FM,4.0000002,0.009377839,0.111111117,-2.232536408,0
18,Cu-O-Sb,mp-1188790,FM,2.0106442,0.009956436,0.111702456,-1.408044524,0
29,As-Cu-S,mp-504753,FM,1.8412397,0.003530192,0.063491024,-0.277148005,0
29,Cu-S-Sb,mp-647164,FM,2.0223555,0.003703116,0.069736397,-0.298893557,0
22,Cu-O-P,mp-3638,FM,4.0000002,0.016398375,0.181818191,-2.028611891,0
28,Cu-O-P,mp-17281,FM,3.9917338,0.012329632,0.142561921,-1.741610265,0
32,Cu-O-P,mp-1203235,FiM,2.0706369,0.005428251,0.064707403,-1.685316942,0
28,Cu-O-Se,mp-560561,FM,8.0000007,0.022803292,0.285714311,-0.807923486,0
26,As-Cu-O,mp-554614,FiM,1.9999989,0.006743118,0.076923035,-1.092008942,0
26,C-Cu-O,mp-1192764,FM,2.0301067,0.007091112,0.078081027,-1.315812356,0
13,Cu-O-P,mp-4093,FM,3.0016981,0.021296581,0.230899854,-1.866838595,0
16,Cu-F-Sb,mp-1232290,FM,3.864966,0.016644083,0.241560375,-2.049499654,0
10,Cu-Se,mp-20683,FM,1.1752741,0.006803638,0.11752741,-0.189889616,0
34,Cu-O-Se,mp-541147,FiM,4.0000007,0.008282758,0.117647079,-0.809773791,0
20,Ag-Cu-F,mp-2763763,AFM,2.00E-07,8.10E-10,0.00000001,-1.564538304,0
4,Ag-Cu-O,mp-996975,FM,0.2191504,0.004293017,0.0547876,-0.724300868,0
18,As-Cu-F,mp-31237,AFM,0,0,0,-2.091704111,0
7,Au-Cu-F,mp-28376,FM,0.9999924,0.010507493,0.142856057,-1.547507836,0
4,Au-Cu-O,mp-996978,FM,0.2624969,0.005215368,0.065624225,-0.69801293,0
3,Cl-Cu,mp-30999,FM,1.0004368,0.014612896,0.333478933,-0.670025862,0
6,Cu-F,mp-1229,FM,2.0000003,0.029372209,0.333333383,-1.81502995,0
8,Cu-F-Mo,mp-19859,FiM,1,0.009813804,0.125,-2.357890016,0
5,Cu-N-Ni,mp-1017556,FM,1.0067557,0.019841294,0.20135114,-0.027755304,0
4,Cu-O,mp-1692,AFM,9.44E-05,2.20E-06,0.0000236,-0.78077756,0
64,Cu-O-P,mp-505436,FM,4.0037806,0.004804802,0.062559072,-2.329917067,0
8,Cu-F-Pb,mp-1213055,FM,1.0000001,0.009154694,0.125000013,-1.962069736,0
16,Cu-F-Pd,mp-1213075,FM,2.0000001,0.010581296,0.125000006,-1.586020371,0
8,Cu-O-Pd,mp-997012,AFM,1.00E-06,1.08E-08,0.000000125,-0.735075102,0
16,Cu-F-Pt,mp-28488,FM,1.9999999,0.010393706,0.124999994,-1.613711773,0
8,Cu-O-Pt,mp-997098,AFM,3.19E-05,3.37E-07,0.00000399,-0.683078285,0
24,Cu-O-S,mp-20525,FM,3.9964038,0.014847452,0.166516825,-1.244378612,0
16,Cu-O-Se,mp-3199,FM,2.0000001,0.008947795,0.125000006,-0.787458985,0
40,Cu-O-Se,mp-22688,FM,7.9999991,0.015695045,0.199999978,-0.807553812,0
24,Cu-O-Se,mp-554040,FM,3.9987708,0.013552711,0.16661545,-0.702283608,0
8,Cu-F-Sn,mp-4701,FM,1,0.009672411,0.125,-2.341765806,0
13,Al-Dy-Fe,mp-5091,FiM,6.9182349,0.036633734,0.532171915,-0.429966558,0
13,Al-Dy-Fe,mp-1225629,FiM,12.1511999,0.066308568,0.934707685,-0.386183369,0
19,B-Co-Dy,mp-1106057,FiM,6.9626104,0.037008329,0.366453179,-0.332393145,0
14,Cu-Dy-O,mp-9420,FM,1.9988226,0.013225686,0.142773043,-1.947323608,0
5,B-Dy-Fe,mp-568725,FiM,2.1412419,0.035500531,0.42824838,-0.43677102,0
5,Dy-Fe-Ge,mp-21426,FM,5.3002038,0.063940419,1.06004076,-0.45446936,0
26,Dy-Fe-Ge,mp-1193865,FiM,22.0270868,0.059674681,0.847195646,-0.276850394,0
5,Dy-Fe-Si,mp-4939,FM,1.963384,0.026564034,0.3926768,-0.646717728,0
13,Dy-Fe-Ga,mp-1104284,FiM,11.1003807,0.059395126,0.853875438,-0.319523271,0
13,Al-Dy-Mn,mp-1104103,FiM,7.3855819,0.037154479,0.568121685,-0.34159764,0
5,Dy-Ge-Mn,mp-21000,FiM,7.3647187,0.081068771,1.47294374,-0.481813042,0
13,Dy-Ge-Mn,mp-20668,FiM,12.9008233,0.068525236,0.992371023,-0.319429861,0
5,Dy-Mn-Si,mp-4985,FiM,4.4991171,0.057179606,0.89982342,-0.675646739,0
41,C-Dy-Mn,mp-1213205,FM,1.654094,0.003170786,0.040343756,-0.336847304,0
32,C-Dy-Mn,mp-543017,FiM,3.4285015,0.007179386,0.107140672,-0.349363401,0
32,C-Dy-Os,mp-1213247,FM,2.2377338,0.004474926,0.069929181,-0.344481529,0
18,Bi-Co-Dy,mp-1213103,FiM,1.3907949,0.003157343,0.077266383,-0.26307672,0
18,Co-Dy-Sn,mp-1105331,FM,0.3298652,0.00073799,0.018325844,-0.263441919,0
38,Co-Dy,mp-573622,FiM,4.720276,0.005592744,0.124217789,-0.160232493,0
19,Dy-Ni-Pb,mp-1213460,FM,1.2024002,0.002661389,0.063284221,-0.368778587,0
3,C-Dy,mp-12574,FM,0.3568045,0.005221376,0.118934833,-0.2696973,0
21,Co-Dy-P,mp-1191588,FM,5.0824787,0.019987153,0.242022795,-0.786751452,0
19,Co-Dy,mp-1106070,FiM,25.6207405,0.106045769,1.348460026,-0.074714449,0
10,Co-Dy-I,mp-1206614,FiM,5.5832083,0.024127562,0.55832083,-0.660379143,0
20,Co-Dy-Ge,mp-865105,FM,2.606247,0.008159957,0.13031235,-0.575963475,0
20,Co-Dy-Si,mp-15898,FM,1.2425303,0.004270196,0.062126515,-0.729998463,0
7,C-Cr-Dy,mp-1025323,FM,1.3681237,0.014620104,0.195446243,-0.301493709,0
21,Dy-Fe-P,mp-1190791,FiM,1.2472778,0.004928405,0.059394181,-0.705228911,0
68,B-Dy-Fe,mp-4023,FiM,124.334666,0.13709729,1.828450971,-0.107564149,0
68,C-Dy-Fe,mp-571165,FiM,120.1574933,0.134732448,1.76702196,-0.069033252,0
6,Co-Dy-Fe,mp-1225366,FiM,5.0296694,0.054043919,0.838278233,-0.177885989,0
5,Co-Dy-Ga,mp-1206476,FiM,1.0914641,0.012065476,0.21829282,-0.396963486,0
6,Dy-In,mp-21351,FM,1.6561061,0.009895961,0.276017683,-0.481883855,0
21,Dy-Mn-P,mp-1190617,FiM,16.0175691,0.059326439,0.762741386,-0.708375949,0
22,Dy-Mn-O,mp-755869,FM,12.0000007,0.049505795,0.545454577,-2.893416257,0
40,Dy-Mn-Si,mp-505334,FiM,5.9898024,0.009730925,0.14974506,-0.624471279,0
18,Dy-Ni,mp-865205,FiM,2.818982,0.011663204,0.156610111,-0.39525326,0
36,Dy-Te,mp-505682,FM,5.0492479,0.004879497,0.140256886,-1.028169643,0
36,Dy-Si-Ti,mp-19950,FM,5.6228264,0.008752429,0.156189622,-0.85515735,0
4,Dy-Hg-Tl,mp-1184105,FM,0.7234225,0.006997702,0.180855625,-0.519289754,0
38,Al-Dy-Os,mp-1213200,AFM,0.0006157,9.70E-07,0.0000162,-0.686041915,0
38,Al-Dy-Ru,mp-1195540,AFM,8.94E-05,1.42E-07,0.00000235,-0.662973617,0
9,Co-Dy-In,mp-1207275,FiM,0.9598746,0.004966864,0.106652733,-0.356975082,0
40,Cr-Dy-S,mp-1212952,FM,11.9994054,0.015060307,0.299985135,-2.026631006,0
22,B-Dy-Fe,mp-1192098,FM,1.2104693,0.004871051,0.055021332,-0.590634049,0
22,B-Dy-Mn,mp-14356,FiM,2.1546537,0.008580324,0.097938805,-0.601696004,0
10,Dy-Ni,mp-7281,FM,0.5513563,0.002493503,0.05513563,-0.358840149,0
24,Dy-Ge-Ni,mp-1213457,FiM,1.7665794,0.003339567,0.073607475,-0.78425894,0
24,Dy-Ni-Si,mp-1192305,FM,3.4681973,0.00668113,0.144508221,-0.707367977,0
9,Co-Dy-Mg,mp-1205839,FiM,0.8766809,0.004097276,0.097408989,-0.142806309,0
24,Co-Dy-Mg,mp-1212913,FiM,1.4269068,0.002330067,0.05945445,-0.133090872,0
19,Dy-Mo-O,mp-1105361,FM,0.9997281,0.004012592,0.052617268,-3.343892565,0
38,Dy-O-Re,mp-1225661,FM,1.9944507,0.003903346,0.052485545,-3.354670727,0
32,Bi-Co-Dy,mp-1213372,FiM,1.5523701,0.001774932,0.048511566,-0.540332209,0
32,Co-Dy-Sb,mp-510593,AFM,0.000164,1.96E-07,0.000005125,-0.74382489,0
16,Dy-In,mp-568144,FM,0.7693761,0.001718408,0.048086006,-0.535891259,0
18,Dy-Ni-Pb,mp-640372,FM,1.1526569,0.002403797,0.064036494,-0.519410749,0
16,Dy-Sb,mp-1189399,FM,0.843916,0.001911918,0.05274475,-0.983191655,0
106,Al-Cr-Dy,mp-1198914,FiM,13.422551,0.007499651,0.12662784,-0.284528619,0
9,Co-Dy-Te,mp-1079700,FM,2.0391747,0.008625027,0.226574967,-0.74435089,0
9,Dy-Fe-Sb,mp-2038487,FiM,0.2857458,0.001173008,0.031749533,-0.628308242,0
9,Dy-Fe-Te,mp-10516,FiM,1.1461653,0.004763002,0.1273517,-0.69635038,0
18,Co-Dy-In,mp-1213291,FiM,0.068206,0.00015284,0.003789222,-0.247838275,0
9,Bi-Dy-Mn,mp-1207016,FiM,1.1654237,0.00450311,0.129491522,-0.566276314,0
11,Dy-Pd-Te,mp-1212830,FM,0.3097673,0.001034527,0.028160664,-0.9476956,0
5,B-Dy-Rh,mp-3183,FiM,0.6675759,0.009186658,0.13351518,-0.79370189,0
6,Cd-Dy-Ni,mp-1071811,FiM,0.7252059,0.008612471,0.12086765,-0.347084359,0
6,Co-Dy,mp-2628,FiM,4.0764993,0.044745013,0.67941655,-0.183220784,0
12,Co-Dy,mp-568945,FiM,11.8028232,0.067818388,0.9835686,-0.154753695,0
6,B-Co-Dy,mp-20193,FiM,0.880044,0.013753594,0.146674,-0.482290623,0
36,Co-Dy-P,mp-1195923,FiM,6.7135828,0.014455821,0.186488411,-0.923520281,0
6,Co-Dy,mp-2024042,FiM,7.9664071,0.096328195,1.327734517,-0.101003724,0
36,Co-Dy-P,mp-1204813,FiM,8.1605836,0.018900926,0.226682878,-0.827759051,0
24,B-Co-Dy,mp-1212868,FM,3.6506587,0.016026273,0.152110779,-0.586494785,0
6,C-Co-Dy,mp-20350,FiM,2.0330487,0.022524731,0.33884145,-0.302849635,0
12,Co-Dy-Si,mp-19767,AFM,0.0101884,5.14E-05,0.000849033,-0.688029722,0
12,Co-Dy-Sn,mp-22228,FiM,5.5720492,0.022068012,0.464337433,-0.477068743,0
20,Cr-Dy-O,mp-19381,FM,12.0000008,0.054910378,0.60000004,-3.220740385,0
12,Cr-Dy-O,mp-18754,FM,1.9999999,0.012684549,0.166666658,-2.779022291,0
6,Dy-Fe,mp-1757,FiM,7.7037867,0.078966226,1.28396445,-0.074940456,0
12,Dy-Fe,mp-1101819,FiM,19.74903,0.105568438,1.6457525,-0.066423455,0
36,Dy-Fe-P,mp-1201079,FiM,7.7539926,0.017074679,0.215388683,-0.737878748,0
24,B-Dy-Fe,mp-1191987,FiM,5.8327665,0.025454233,0.243031938,-0.613415434,0
4,C-Dy-Fe,mp-1018065,FiM,1.7514589,0.035923623,0.437864725,-0.261479369,0
6,Dy-Fe-Si,mp-22698,FM,0.7247819,0.006958118,0.120796983,-0.610431016,0
4,Dy-Ga,mp-30604,FM,0.4663385,0.004935559,0.116584625,-0.749372658,0
18,Co-Dy-Ga,mp-1106015,FiM,3.0073351,0.011223356,0.167074172,-0.36075702,0
2,Dy-Ho,mp-1225502,FM,1.2280142,0.01913515,0.6140071,-0.01470229,0
13,Dy-Mn,mp-20656,FiM,13.9481709,0.06785278,1.072936223,-0.063398836,0
32,Dy-Mn-O,mp-18601,FM,28.0000004,0.080401711,0.875000013,-2.652315557,0
24,B-Dy-Mn,mp-1190895,FM,3.9962778,0.017377589,0.166511575,-0.65390946,0
30,Dy-Mn-O,mp-542479,FM,24.0000003,0.064403767,0.80000001,-3.057447259,0
12,Dy-Ni,mp-1102078,FiM,1.1120854,0.006458793,0.092673783,-0.411973879,0
6,Au-Dy-Ni,mp-1077279,FM,0.203081,0.002474251,0.033846833,-0.386887719,0
6,Dy-Ni,mp-1179,FiM,1.879304,0.023822701,0.313217333,-0.327578572,0
20,Dy-Ni-O,mp-19265,FM,3.9999993,0.019096849,0.199999965,-2.501074799,0
6,Dy-Sb-Sc,mp-1018677,FM,0.6959165,0.004526626,0.115986083,-0.913408871,0
24,Dy-Fe-Th,mp-1225766,FiM,38.2080588,0.100319275,1.59200245,-0.074204908,0
6,Dy-Ge-Ti,mp-20626,FiM,0.9171362,0.007304164,0.152856033,-0.809411927,0
6,Dy-Si-Ti,mp-20954,FM,2.5951618,0.021038104,0.432526967,-0.730931679,0
4,Dy-N-U,mp-1225554,FM,2.2322782,0.037976792,0.55806955,-1.803203099,0
20,Dy-O-V,mp-22789,FM,8,0.035635745,0.4,-3.296628931,0
20,Dy-Sb-V,mp-1181506,FM,7.3129507,0.015076495,0.365647535,-0.623902169,0
8,Dy-Y,mp-1184149,FM,5.1578955,0.019294258,0.644736938,-0.000184262,0
13,Al-Er-Fe,mp-3633,FiM,6.8483765,0.03650365,0.526798192,-0.431417931,0
13,Al-Er-Fe,mp-1225092,FiM,12.0223002,0.066010206,0.924792323,-0.392188798,0
19,B-Co-Er,mp-1188589,FiM,7.0869938,0.037628556,0.372999674,-0.33059303,0
14,Cu-Er-O,mp-15186,FM,2.0005096,0.013450982,0.142893543,-1.958549879,0
5,B-Er-Fe,mp-3190,FiM,3.2689899,0.057704749,0.65379798,-0.451049056,0
5,Er-Fe-Ge,mp-5451,FM,5.3027639,0.064827603,1.06055278,-0.448418684,0
